filename,crop_path,class_name,label,width,height,xmin,ymin,xmax,ymax,split
000375.jpg,cropped/000375.jpg,benign,0,818,628,300,196,390,288,train
000376.jpg,cropped/000376.jpg,benign,0,818,628,344,157,481,241,train
000377.jpg,cropped/000377.jpg,benign,0,718,500,66,23,703,366,train
000378.jpg,cropped/000378.jpg,benign,0,718,500,63,21,625,362,train
000379.jpg,cropped/000379.jpg,benign,0,718,500,183,185,230,244,train
000380.jpg,cropped/000380.jpg,benign,0,718,500,369,354,391,393,train
000381.jpg,cropped/000381.jpg,benign,0,718,500,519,199,668,379,test
000382.jpg,cropped/000382.jpg,benign,0,718,500,471,213,632,388,train
000383.jpg,cropped/000383.jpg,benign,0,718,500,321,103,399,157,test
000384.jpg,cropped/000384.jpg,benign,0,718,500,319,175,478,298,train
000385.jpg,cropped/000385.jpg,benign,0,818,628,93,147,216,245,val
000386.jpg,cropped/000386.jpg,malignant,1,498,429,35,82,228,245,train
000387.jpg,cropped/000387.jpg,benign,0,498,429,79,61,336,227,train
000388.jpg,cropped/000388.jpg,benign,0,498,429,145,86,212,124,train
000389.jpg,cropped/000389.jpg,benign,0,498,429,158,66,265,157,train
000390.jpg,cropped/000390.jpg,benign,0,718,500,264,72,446,173,train
000391.jpg,cropped/000391.jpg,benign,0,818,628,145,32,710,584,train
000392.jpg,cropped/000392.jpg,benign,0,718,500,369,138,509,219,train
000393.jpg,cropped/000393.jpg,benign,0,818,628,457,193,566,257,train
000394.jpg,cropped/000394.jpg,benign,0,818,628,384,150,699,370,train
000395.jpg,cropped/000395.jpg,benign,0,818,628,384,180,547,398,train
000396.jpg,cropped/000396.jpg,benign,0,818,628,354,144,664,356,train
000397.jpg,cropped/000397.jpg,benign,0,718,500,237,150,326,199,test
000398.jpg,cropped/000398.jpg,benign,0,718,500,320,153,534,298,val
000399.jpg,cropped/000399.jpg,benign,0,718,500,210,163,408,306,train
000400.jpg,cropped/000400.jpg,benign,0,718,500,385,86,453,159,train
000401.jpg,cropped/000401.jpg,benign,0,718,500,298,69,406,149,train
000402.jpg,cropped/000402.jpg,benign,0,818,628,189,86,386,188,train
000403.jpg,cropped/000403.jpg,benign,0,718,500,12,102,615,368,train
000404.jpg,cropped/000404.jpg,benign,0,718,500,78,85,592,364,test
000405.jpg,cropped/000405.jpg,benign,0,718,500,158,45,360,187,train
000406.jpg,cropped/000406.jpg,benign,0,718,500,278,40,577,261,train
000407.jpg,cropped/000407.jpg,benign,0,718,500,429,44,614,159,train
000408.jpg,cropped/000408.jpg,benign,0,718,500,177,87,431,245,train
000409.jpg,cropped/000409.jpg,benign,0,718,500,211,160,287,217,train
000410.jpg,cropped/000410.jpg,benign,0,818,628,224,209,313,272,test
000411.jpg,cropped/000411.jpg,malignant,1,498,429,156,106,344,269,train
000412.jpg,cropped/000412.jpg,malignant,1,498,429,167,55,371,269,train
000413.jpg,cropped/000413.jpg,benign,0,718,500,326,48,538,147,train
000414.jpg,cropped/000414.jpg,benign,0,718,500,269,134,499,252,test
000415.jpg,cropped/000415.jpg,benign,0,818,628,421,141,544,215,val
000416.jpg,cropped/000416.jpg,malignant,1,498,429,140,94,379,262,val
000417.jpg,cropped/000417.jpg,benign,0,718,500,72,102,699,421,train
000418.jpg,cropped/000418.jpg,benign,0,718,500,0,112,454,379,train
000419.jpg,cropped/000419.jpg,benign,0,718,500,105,143,256,268,train
000420.jpg,cropped/000420.jpg,benign,0,718,500,269,125,300,166,train
000421.jpg,cropped/000421.jpg,benign,0,718,500,361,93,391,134,train
000422.jpg,cropped/000422.jpg,benign,0,818,628,603,188,642,227,train
000423.jpg,cropped/000423.jpg,benign,0,818,628,334,148,441,238,train
000424.jpg,cropped/000424.jpg,benign,0,818,628,417,150,509,241,train
000425.jpg,cropped/000425.jpg,benign,0,718,500,476,75,524,124,train
000426.jpg,cropped/000426.jpg,benign,0,718,500,246,144,534,261,train
000427.jpg,cropped/000427.jpg,benign,0,718,500,175,70,662,394,train
000428.jpg,cropped/000428.jpg,benign,0,818,628,181,253,269,320,train
000429.jpg,cropped/000429.jpg,benign,0,718,500,277,107,489,270,train
000430.jpg,cropped/000430.jpg,benign,0,818,628,464,230,556,288,train
000431.jpg,cropped/000431.jpg,benign,0,718,500,247,98,381,162,train
000432.jpg,cropped/000432.jpg,benign,0,718,500,274,153,330,224,train
000433.jpg,cropped/000433.jpg,benign,0,718,500,428,166,486,216,train
000434.jpg,cropped/000434.jpg,benign,0,718,500,488,76,684,219,train
000435.jpg,cropped/000435.jpg,benign,0,818,628,261,142,510,300,val
000436.jpg,cropped/000436.jpg,benign,0,818,628,313,108,410,176,train
000437.jpg,cropped/000437.jpg,benign,0,718,500,139,158,385,421,train
000438.jpg,cropped/000438.jpg,benign,0,718,500,192,189,464,453,train
000439.jpg,cropped/000439.jpg,benign,0,818,628,209,89,584,291,train
000440.jpg,cropped/000440.jpg,benign,0,818,628,4,55,818,484,train
000441.jpg,cropped/000441.jpg,benign,0,818,628,256,107,610,263,train
000442.jpg,cropped/000442.jpg,benign,0,718,500,279,108,318,157,train
000443.jpg,cropped/000443.jpg,benign,0,818,628,491,150,683,328,train
000444.jpg,cropped/000444.jpg,benign,0,718,500,294,127,479,295,val
000445.jpg,cropped/000445.jpg,benign,0,718,500,127,153,227,237,train
000446.jpg,cropped/000446.jpg,benign,0,718,500,335,95,432,158,val
000447.jpg,cropped/000447.jpg,benign,0,718,500,84,64,252,210,train
000448.jpg,cropped/000448.jpg,benign,0,718,500,300,207,358,274,test
000449.jpg,cropped/000449.jpg,benign,0,818,628,253,213,307,302,test
000450.jpg,cropped/000450.jpg,benign,0,718,500,395,84,461,139,train
000451.jpg,cropped/000451.jpg,benign,0,718,500,253,126,451,250,train
000452.jpg,cropped/000452.jpg,benign,0,718,500,234,184,318,246,train
000453.jpg,cropped/000453.jpg,benign,0,718,500,341,181,412,236,train
000454.jpg,cropped/000454.jpg,benign,0,498,429,261,111,320,149,test
000455.jpg,cropped/000455.jpg,benign,0,718,500,330,51,515,178,test
000456.jpg,cropped/000456.jpg,benign,0,818,628,161,155,314,272,train
000457.jpg,cropped/000457.jpg,benign,0,492,391,120,170,213,238,test
000458.jpg,cropped/000458.jpg,benign,0,498,429,203,130,387,224,train
000459.jpg,cropped/000459.jpg,benign,0,498,429,174,89,216,118,train
000460.jpg,cropped/000460.jpg,benign,0,718,500,203,113,373,197,train
000461.jpg,cropped/000461.jpg,benign,0,718,500,175,108,344,198,test
000462.jpg,cropped/000462.jpg,benign,0,718,500,304,160,396,225,test
000463.jpg,cropped/000463.jpg,benign,0,718,500,237,167,300,234,train
000464.jpg,cropped/000464.jpg,malignant,1,498,429,203,109,427,284,train
000465.jpg,cropped/000465.jpg,benign,0,718,500,472,57,628,138,train
000466.jpg,cropped/000466.jpg,benign,0,718,500,251,137,352,219,train
000467.jpg,cropped/000467.jpg,benign,0,498,429,25,71,498,381,train
000468.jpg,cropped/000468.jpg,benign,0,498,429,38,16,484,376,test
000469.jpg,cropped/000469.jpg,benign,0,818,628,396,230,521,314,train
000470.jpg,cropped/000470.jpg,benign,0,818,628,356,106,568,239,train
000471.jpg,cropped/000471.jpg,benign,0,718,500,328,151,566,333,test
000472.jpg,cropped/000472.jpg,benign,0,718,500,358,161,585,340,test
000473.jpg,cropped/000473.jpg,benign,0,501,458,98,139,369,308,test
000474.jpg,cropped/000474.jpg,benign,0,718,500,124,100,242,198,test
000475.jpg,cropped/000475.jpg,benign,0,718,500,282,177,339,224,train
000476.jpg,cropped/000476.jpg,benign,0,718,500,495,126,557,193,train
000477.jpg,cropped/000477.jpg,benign,0,718,500,239,190,272,232,test
000478.jpg,cropped/000478.jpg,benign,0,718,500,384,119,431,173,train
000479.jpg,cropped/000479.jpg,benign,0,718,500,325,125,379,177,train
000480.jpg,cropped/000480.jpg,benign,0,718,500,210,158,293,239,train
000481.jpg,cropped/000481.jpg,benign,0,818,628,404,185,503,286,train
000482.jpg,cropped/000482.jpg,malignant,1,498,429,247,39,466,217,train
000483.jpg,cropped/000483.jpg,malignant,1,498,429,243,45,479,231,test
000484.jpg,cropped/000484.jpg,benign,0,718,500,188,80,254,135,train
000485.jpg,cropped/000485.jpg,benign,0,501,458,124,139,302,259,val
000486.jpg,cropped/000486.jpg,benign,0,718,500,299,77,346,113,train
000487.jpg,cropped/000487.jpg,benign,0,718,500,282,111,340,168,train
000488.jpg,cropped/000488.jpg,benign,0,718,500,463,118,505,154,train
000489.jpg,cropped/000489.jpg,benign,0,818,628,491,140,564,192,train
000490.jpg,cropped/000490.jpg,benign,0,818,628,332,187,449,244,train
000491.jpg,cropped/000491.jpg,benign,0,818,628,298,241,365,297,test
000492.jpg,cropped/000492.jpg,malignant,1,498,429,245,35,475,215,train
000493.jpg,cropped/000493.jpg,benign,0,818,628,368,198,552,335,train
000494.jpg,cropped/000494.jpg,benign,0,818,628,366,202,544,337,train
000495.jpg,cropped/000495.jpg,benign,0,818,628,522,208,640,279,train
000496.jpg,cropped/000496.jpg,benign,0,498,429,0,13,498,302,val
000497.jpg,cropped/000497.jpg,benign,0,718,500,452,120,673,276,val
000498.jpg,cropped/000498.jpg,malignant,1,498,429,259,30,471,209,train
000499.jpg,cropped/000499.jpg,benign,0,718,500,208,166,265,216,train
000500.jpg,cropped/000500.jpg,malignant,1,498,429,204,35,436,219,train
000501.jpg,cropped/000501.jpg,benign,0,818,628,197,50,650,362,train
000502.jpg,cropped/000502.jpg,benign,0,818,628,162,56,623,372,train
000503.jpg,cropped/000503.jpg,benign,0,718,500,149,40,621,375,train
000504.jpg,cropped/000504.jpg,benign,0,718,500,413,112,502,164,train
000505.jpg,cropped/000505.jpg,benign,0,818,628,140,227,263,318,train
000506.jpg,cropped/000506.jpg,benign,0,818,628,280,177,498,326,train
000507.jpg,cropped/000507.jpg,benign,0,718,500,252,179,311,236,train
000508.jpg,cropped/000508.jpg,benign,0,718,500,279,126,361,199,train
000509.jpg,cropped/000509.jpg,benign,0,718,500,127,57,641,363,train
000510.jpg,cropped/000510.jpg,benign,0,718,500,247,116,275,154,train
000511.jpg,cropped/000511.jpg,benign,0,718,500,232,152,262,197,train
000512.jpg,cropped/000512.jpg,malignant,1,498,429,144,30,437,225,train
000513.jpg,cropped/000513.jpg,malignant,1,498,429,201,37,419,234,train
000514.jpg,cropped/000514.jpg,benign,0,718,500,325,118,470,192,train
000515.jpg,cropped/000515.jpg,benign,0,439,368,272,102,345,160,test
000516.jpg,cropped/000516.jpg,benign,0,718,500,349,157,421,213,train
000517.jpg,cropped/000517.jpg,benign,0,718,500,252,182,319,228,train
000518.jpg,cropped/000518.jpg,benign,0,718,500,258,102,369,180,train
000519.jpg,cropped/000519.jpg,benign,0,718,500,236,175,377,283,test
000520.jpg,cropped/000520.jpg,malignant,1,718,500,181,164,431,333,train
000521.jpg,cropped/000521.jpg,benign,0,818,628,323,155,517,314,train
000522.jpg,cropped/000522.jpg,benign,0,818,628,343,159,531,300,train
000523.jpg,cropped/000523.jpg,benign,0,818,628,261,152,419,293,train
000524.jpg,cropped/000524.jpg,benign,0,818,628,212,112,442,242,train
000525.jpg,cropped/000525.jpg,benign,0,718,500,414,161,471,216,train
000526.jpg,cropped/000526.jpg,malignant,1,718,500,291,177,460,336,train
000527.jpg,cropped/000527.jpg,benign,0,718,500,479,229,521,281,train
000528.jpg,cropped/000528.jpg,benign,0,498,429,107,67,335,159,train
000529.jpg,cropped/000529.jpg,benign,0,818,628,286,282,409,334,train
000530.jpg,cropped/000530.jpg,benign,0,718,500,410,264,455,313,train
000531.jpg,cropped/000531.jpg,benign,0,498,429,306,62,346,108,train
000532.jpg,cropped/000532.jpg,benign,0,818,628,385,187,606,346,test
000533.jpg,cropped/000533.jpg,benign,0,718,500,328,173,402,232,train
000534.jpg,cropped/000534.jpg,benign,0,818,628,387,261,513,375,train
000535.jpg,cropped/000535.jpg,benign,0,718,500,122,152,317,303,test
000536.jpg,cropped/000536.jpg,benign,0,718,500,410,119,540,209,val
000537.jpg,cropped/000537.jpg,benign,0,718,500,179,89,333,231,val
000538.jpg,cropped/000538.jpg,benign,0,718,500,266,134,313,183,train
000539.jpg,cropped/000539.jpg,malignant,1,718,500,384,170,604,313,train
000540.jpg,cropped/000540.jpg,benign,0,818,628,72,117,634,448,test
000541.jpg,cropped/000541.jpg,benign,0,818,628,439,258,559,308,train
000542.jpg,cropped/000542.jpg,benign,0,818,628,184,239,239,284,train
000543.jpg,cropped/000543.jpg,benign,0,718,500,213,90,312,149,train
000544.jpg,cropped/000544.jpg,benign,0,718,500,372,216,444,278,test
000545.jpg,cropped/000545.jpg,benign,0,718,500,243,194,308,243,train
000546.jpg,cropped/000546.jpg,benign,0,718,500,287,139,388,212,train
000547.jpg,cropped/000547.jpg,benign,0,718,500,341,86,612,245,test
000548.jpg,cropped/000548.jpg,benign,0,718,500,299,182,415,258,train
000549.jpg,cropped/000549.jpg,benign,0,718,500,469,214,508,252,train
000550.jpg,cropped/000550.jpg,benign,0,718,500,487,93,593,142,test
000551.jpg,cropped/000551.jpg,benign,0,498,429,108,59,320,166,train
000552.jpg,cropped/000552.jpg,benign,0,718,500,403,119,465,168,val
000553.jpg,cropped/000553.jpg,benign,0,818,628,496,142,645,246,test
000554.jpg,cropped/000554.jpg,benign,0,718,500,329,218,405,255,train
000555.jpg,cropped/000555.jpg,benign,0,718,500,254,177,304,219,test
000556.jpg,cropped/000556.jpg,benign,0,818,628,335,154,407,206,train
000557.jpg,cropped/000557.jpg,benign,0,718,500,358,104,459,179,train
000558.jpg,cropped/000558.jpg,benign,0,718,500,285,122,399,180,train
000559.jpg,cropped/000559.jpg,benign,0,439,368,94,87,341,191,train
000560.jpg,cropped/000560.jpg,benign,0,439,368,142,81,357,201,train
000561.jpg,cropped/000561.jpg,benign,0,718,500,334,99,381,145,train
000562.jpg,cropped/000562.jpg,benign,0,718,500,382,121,430,163,train
000563.jpg,cropped/000563.jpg,malignant,1,718,500,296,44,405,152,train
000564.jpg,cropped/000564.jpg,malignant,1,718,500,310,167,418,292,train
000565.jpg,cropped/000565.jpg,benign,0,718,500,73,179,333,322,val
000566.jpg,cropped/000566.jpg,benign,0,718,500,317,123,367,171,train
000567.jpg,cropped/000567.jpg,benign,0,718,500,213,133,265,162,test
000568.jpg,cropped/000568.jpg,benign,0,718,500,193,43,423,183,train
000569.jpg,cropped/000569.jpg,benign,0,718,500,193,46,396,137,train
000570.jpg,cropped/000570.jpg,benign,0,718,500,74,123,152,177,val
000571.jpg,cropped/000571.jpg,benign,0,718,500,134,21,605,375,test
000572.jpg,cropped/000572.jpg,benign,0,718,500,53,96,232,328,train
000573.jpg,cropped/000573.jpg,benign,0,718,500,177,27,572,354,train
000574.jpg,cropped/000574.jpg,benign,0,718,500,401,76,629,219,train
000575.jpg,cropped/000575.jpg,benign,0,718,500,326,119,392,164,test
000576.jpg,cropped/000576.jpg,benign,0,718,500,376,146,422,218,val
000577.jpg,cropped/000577.jpg,benign,0,718,500,252,78,561,245,train
000578.jpg,cropped/000578.jpg,benign,0,718,500,184,140,291,192,train
000579.jpg,cropped/000579.jpg,benign,0,718,500,188,123,261,172,train
000580.jpg,cropped/000580.jpg,benign,0,718,500,77,70,643,380,train
000581.jpg,cropped/000581.jpg,benign,0,718,500,142,113,207,177,val
000582.jpg,cropped/000582.jpg,benign,0,718,500,304,135,359,193,train
000583.jpg,cropped/000583.jpg,benign,0,439,368,267,104,317,166,train
000584.jpg,cropped/000584.jpg,benign,0,439,368,256,108,302,150,train
000585.jpg,cropped/000585.jpg,benign,0,498,429,251,76,313,124,test
000586.jpg,cropped/000586.jpg,benign,0,718,500,400,81,476,149,val
000587.jpg,cropped/000587.jpg,benign,0,718,500,227,128,294,184,train
000588.jpg,cropped/000588.jpg,benign,0,718,500,225,115,532,249,train
000589.jpg,cropped/000589.jpg,benign,0,718,500,336,84,412,131,train
000590.jpg,cropped/000590.jpg,benign,0,718,500,338,105,403,136,train
000591.jpg,cropped/000591.jpg,benign,0,718,500,305,62,493,198,test
000592.jpg,cropped/000592.jpg,benign,0,818,628,434,320,552,402,test
000593.jpg,cropped/000593.jpg,benign,0,718,500,241,116,375,199,test
000594.jpg,cropped/000594.jpg,benign,0,718,500,335,145,487,327,train
000595.jpg,cropped/000595.jpg,benign,0,818,628,267,186,335,241,train
000596.jpg,cropped/000596.jpg,benign,0,718,500,286,112,358,170,train
000597.jpg,cropped/000597.jpg,benign,0,718,500,329,87,436,155,train
000598.jpg,cropped/000598.jpg,benign,0,718,500,160,116,227,172,train
000599.jpg,cropped/000599.jpg,benign,0,718,500,341,147,625,313,train
000600.jpg,cropped/000600.jpg,benign,0,498,429,309,97,387,127,train
000601.jpg,cropped/000601.jpg,benign,0,498,429,236,208,342,280,train
000602.jpg,cropped/000602.jpg,benign,0,718,500,491,143,658,313,train
000603.jpg,cropped/000603.jpg,benign,0,718,500,349,97,620,276,test
000604.jpg,cropped/000604.jpg,benign,0,718,500,256,150,334,222,train
000605.jpg,cropped/000605.jpg,benign,0,718,500,277,149,367,223,train
000606.jpg,cropped/000606.jpg,benign,0,718,500,424,134,506,210,train
000607.jpg,cropped/000607.jpg,benign,0,718,500,309,77,367,150,test
000608.jpg,cropped/000608.jpg,benign,0,718,500,295,100,336,138,train
000609.jpg,cropped/000609.jpg,benign,0,718,500,335,129,387,162,train
000610.jpg,cropped/000610.jpg,benign,0,718,500,249,132,329,181,train
000611.jpg,cropped/000611.jpg,benign,0,718,500,442,207,490,247,train
000612.jpg,cropped/000612.jpg,benign,0,718,500,378,43,512,123,train
000613.jpg,cropped/000613.jpg,benign,0,718,500,278,28,420,119,train
000614.jpg,cropped/000614.jpg,benign,0,718,500,224,36,401,110,train
000615.jpg,cropped/000615.jpg,benign,0,718,500,185,112,283,152,train
000616.jpg,cropped/000616.jpg,benign,0,718,500,223,185,366,345,train
000617.jpg,cropped/000617.jpg,benign,0,718,500,355,148,506,236,val
000618.jpg,cropped/000618.jpg,malignant,1,498,429,172,126,283,236,val
000619.jpg,cropped/000619.jpg,malignant,1,498,429,143,130,258,239,test
000620.jpg,cropped/000620.jpg,malignant,1,498,429,160,140,274,256,train
000621.jpg,cropped/000621.jpg,benign,0,818,628,417,337,629,550,train
000622.jpg,cropped/000622.jpg,benign,0,818,628,414,296,651,517,train
000623.jpg,cropped/000623.jpg,benign,0,818,628,400,310,608,530,train
000624.jpg,cropped/000624.jpg,benign,0,818,628,310,132,714,483,train
000625.jpg,cropped/000625.jpg,benign,0,818,628,151,82,667,456,train
000626.jpg,cropped/000626.jpg,benign,0,818,628,355,299,576,520,test
000627.jpg,cropped/000627.jpg,malignant,1,718,500,249,128,410,277,test
000628.jpg,cropped/000628.jpg,benign,0,818,628,389,169,514,232,val
000629.jpg,cropped/000629.jpg,malignant,1,718,500,519,131,654,207,train
000630.jpg,cropped/000630.jpg,benign,0,818,628,457,177,555,250,train
000631.jpg,cropped/000631.jpg,benign,0,818,628,524,153,755,328,train
000632.jpg,cropped/000632.jpg,benign,0,718,500,130,13,491,321,train
000633.jpg,cropped/000633.jpg,benign,0,718,500,261,154,420,264,val
000634.jpg,cropped/000634.jpg,benign,0,718,500,137,0,549,278,test
000635.jpg,cropped/000635.jpg,benign,0,718,500,259,55,402,199,train
000636.jpg,cropped/000636.jpg,benign,0,718,500,232,25,655,373,train
000637.jpg,cropped/000637.jpg,benign,0,718,500,266,40,442,189,train
000638.jpg,cropped/000638.jpg,benign,0,919,646,169,118,642,437,test
000639.jpg,cropped/000639.jpg,benign,0,718,500,315,125,424,193,train
000640.jpg,cropped/000640.jpg,benign,0,718,500,463,145,544,200,train
000641.jpg,cropped/000641.jpg,benign,0,718,500,310,140,368,198,train
000642.jpg,cropped/000642.jpg,benign,0,718,500,267,137,582,365,train
000643.jpg,cropped/000643.jpg,benign,0,498,429,190,142,278,208,train
000644.jpg,cropped/000644.jpg,benign,0,498,429,224,153,308,212,test
000645.jpg,cropped/000645.jpg,benign,0,718,500,189,122,338,264,train
000646.jpg,cropped/000646.jpg,malignant,1,718,500,482,136,588,207,train
000647.jpg,cropped/000647.jpg,malignant,1,718,500,118,27,538,302,val
000648.jpg,cropped/000648.jpg,benign,0,718,500,172,66,434,193,train
000649.jpg,cropped/000649.jpg,benign,0,718,500,352,105,521,215,train
000650.jpg,cropped/000650.jpg,benign,0,718,500,187,195,288,327,train
000651.jpg,cropped/000651.jpg,benign,0,718,500,297,222,499,341,train
000652.jpg,cropped/000652.jpg,benign,0,718,500,289,153,475,295,test
000653.jpg,cropped/000653.jpg,benign,0,718,500,261,153,479,309,test
000654.jpg,cropped/000654.jpg,benign,0,718,500,352,159,494,341,test
000655.jpg,cropped/000655.jpg,benign,0,919,646,300,9,557,180,test
000656.jpg,cropped/000656.jpg,benign,0,718,500,428,187,478,249,train
000657.jpg,cropped/000657.jpg,benign,0,718,500,313,75,454,195,train
